person,factor_person,coin,factor_coin,succes
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,0
kaleemU,12,2CHF,19,1
kaleemU,12,2CHF,19,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,0
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
davidKL,14,1SGD,27,1
